manage_no,lamp_addr,depth1,depth2,main_addr_no,sub_addr_no,latitude,longitude
가양대교램프_01-36,서울 강서구 가양동 1-1,서울,강서구,1,1,37.593994,126.801866
가양대교램프_01-37,서울 강서구 가양동 1-1,서울,강서구,1,1,37.593994,126.801866
가양대교램프_01-38,서울 강서구 가양동 1-2,서울,강서구,1,2,37.593994,126.801866
가양대교램프_01-39,서울 강서구 가양동 1-2,서울,강서구,1,2,37.593994,126.801866
가양대교램프_01-40,서울 강서구 가양동 1-2,서울,강서구,1,2,37.593994,126.801866
가양대교램프_01-41,서울 강서구 가양동 435-2,서울,강서구,435,2,37.593994,126.801866
가양대교램프_01-42,서울 강서구 가양동 435-2,서울,강서구,435,2,37.593994,126.801866
가양대교램프_01-43,서울 강서구 가양동 1485-1,서울,강서구,1485,1,37.593994,126.801866
가양대교램프_01-44,서울 강서구 가양동 1485-5,서울,강서구,1485,5,37.593994,126.801866
가양대교램프_01-45,서울 강서구 가양동 439-1,서울,강서구,439,1,37.593994,126.801866
가양대교램프_01-46,서울 강서구 가양동 439-1,서울,강서구,439,1,37.593994,126.801866
가양대교램프_01-47,서울 강서구 가양동 439-1,서울,강서구,439,1,37.593994,126.801866
가양대교램프_01-48,서울 강서구 가양동 439-1,서울,강서구,439,1,37.593994,126.801866
가양대교램프_01-49,서울 강서구 가양동 439-1,서울,강서구,439,1,37.593994,126.801866
가양대교램프_01-50,서울 강서구 염창동 233-1,서울,강서구,233,1,37.593994,126.801866
가양대교램프_01-51,서울 강서구 염창동 233-1,서울,강서구,233,1,37.593994,126.801866
가양대교램프_01-52,서울 강서구 염창동 233-1,서울,강서구,233,1,37.593994,126.801866
가양대교램프_01-53,서울 강서구 염창동 233-1,서울,강서구,233,1,37.593994,126.801866
가양대교램프_01-54,서울 강서구 염창동 233-1,서울,강서구,233,1,37.593994,126.801866
가양대교램프_01-55,서울 강서구 염창동 227-1,서울,강서구,227,1,37.593994,126.801866
가양대교램프_01-56,서울 강서구 염창동 227-1,서울,강서구,227,1,37.593994,126.801866
가양대교램프_01-57,서울 강서구 염창동 227-1,서울,강서구,227,1,37.593994,126.801866
가양대교램프_01-58,서울 강서구 가양동 439-1,서울,강서구,439,1,37.593994,126.801866
가양대교램프_01-59,서울 강서구 가양동 439-1,서울,강서구,439,1,37.593994,126.801866
가양대교램프_01-60,서울 강서구 가양동 439-1,서울,강서구,439,1,37.593994,126.801866
가양대교램프_01-61,서울 강서구 가양동 439-1,서울,강서구,439,1,37.593994,126.801866
가양대교램프_01-62,서울 강서구 가양동 439-1,서울,강서구,439,1,37.593994,126.801866
가양대교램프_01-63,서울 강서구 가양동 439-1,서울,강서구,439,1,37.593994,126.801866
가양대교램프_01-64,서울 강서구 가양동 439-1,서울,강서구,439,1,37.593994,126.801866
가양대교램프_01-65,서울 강서구 가양동 439-1,서울,강서구,439,1,37.593994,126.801866
가양대교램프_01-66,서울 강서구 가양동 439-1,서울,강서구,439,1,37.593994,126.801866
가양대교램프_01-67,서울 강서구 가양동 439-1,서울,강서구,439,1,37.593994,126.801866
가양대교램프_01-68,서울 강서구 가양동 439-1,서울,강서구,439,1,37.593994,126.801866
가양대교램프_01-69,서울 강서구 가양동 439-1,서울,강서구,439,1,37.593994,126.801866
가양대교램프_01-70,서울 강서구 가양동 439-1,서울,강서구,439,1,37.593994,126.801866
가양대교램프_01-71,서울 강서구 가양동 438-3,서울,강서구,438,3,37.593994,126.801866
가양대교램프_01-72,서울 강서구 가양동 1-1,서울,강서구,1,1,37.593994,126.801866
가양대교램프_01-73,서울 강서구 가양동 1-1,서울,강서구,1,1,37.593994,126.801866
가양대교램프_01-74,서울 강서구 가양동 1-1,서울,강서구,1,1,37.593994,126.801866
가양대교램프_01-75,서울 강서구 가양동 1-1,서울,강서구,1,1,37.593994,126.801866
가양대교램프_01-76,서울 강서구 염창동 227-1,서울,강서구,227,1,37.593994,126.801866
가양대교램프_01-77,서울 강서구 염창동 233-1,서울,강서구,233,1,37.593994,126.801866
가양대교램프_01-78,서울 강서구 염창동 233-1,서울,강서구,233,1,37.593994,126.801866
가양대교램프_01-79,서울 강서구 염창동 233-1,서울,강서구,233,1,37.593994,126.801866
가양대교램프_01-80,서울 강서구 염창동 233-1,서울,강서구,233,1,37.593994,126.801866
가양대교램프_01-81,서울 강서구 염창동 233-1,서울,강서구,233,1,37.593994,126.801866
가양대교램프_01-82,서울 강서구 염창동 233-1,서울,강서구,233,1,37.593994,126.801866
가양대교램프_01-83,서울 강서구 염창동 233-1,서울,강서구,233,1,37.593994,126.801866
가양대교램프_01-84,서울 강서구 가양동 439-1,서울,강서구,439,1,37.593994,126.801866
가양대교램프_01-85,서울 강서구 가양동 439-1,서울,강서구,439,1,37.593994,126.801866
가양대교램프_01-86,서울 강서구 가양동 439-1,서울,강서구,439,1,37.593994,126.801866
가양대교램프_01-87,서울 강서구 가양동 439-1,서울,강서구,439,1,37.593994,126.801866
가양대교램프_01-88,서울 강서구 가양동 435,서울,강서구,435,,37.593994,126.801866
가양대교램프_01-89,서울 강서구 가양동 435,서울,강서구,435,,37.593994,126.801866
가양대교램프_01-90,서울 강서구 가양동 435,서울,강서구,435,,37.593994,126.801866
가양대교램프_01-91,서울 강서구 가양동 435,서울,강서구,435,,37.593994,126.801866
가양대교램프_01-92,서울 강서구 가양동 435,서울,강서구,435,,37.593994,126.801866
가양대교램프_01-93,서울 강서구 가양동 435,서울,강서구,435,,37.593994,126.801866
가양대교램프_01-94,서울 강서구 가양동 435,서울,강서구,435,,37.593994,126.801866
가양대교램프_01-95,서울 강서구 가양동 435,서울,강서구,435,,37.593994,126.801866
가양대교램프_01-96,서울 강서구 가양동 435,서울,강서구,435,,37.593994,126.801866
가양대교램프_01-97,서울 강서구 가양동 447,서울,강서구,447,,37.593994,126.801866
가양대교램프_01-98,서울 강서구 가양동 447,서울,강서구,447,,37.593994,126.801866
가양대교램프_01-99,서울 강서구 가양동 447,서울,강서구,447,,37.593994,126.801866
가양대교북단_상-01,서울 마포구 상암동 496-194,서울,마포구,496,194,37.593994,126.801866
가양대교북단_상-02,서울 마포구 상암동 496-121,서울,마포구,496,121,37.593994,126.801866
가양대교북단_상-03,서울 마포구 상암동 496-121,서울,마포구,496,121,37.593994,126.801866
가양대교북단_상-04,서울 마포구 상암동 496-126,서울,마포구,496,126,37.593994,126.801866
가양대교북단_상-05,서울 마포구 상암동 496-126,서울,마포구,496,126,37.593994,126.801866
가양대교북단_상-06,서울 마포구 상암동 496-126,서울,마포구,496,126,37.593994,126.801866
가양대교북단_상-07,서울 마포구 상암동 496-126,서울,마포구,496,126,37.593994,126.801866
가양대교북단_상-08,서울 마포구 상암동 496-126,서울,마포구,496,126,37.593994,126.801866
가양대교북단_상-09,서울 마포구 상암동 496-125,서울,마포구,496,125,37.593994,126.801866
가양대교북단_상-10,서울 마포구 상암동 496-124,서울,마포구,496,124,37.593994,126.801866
가양대교북단_상-11,서울 마포구 상암동 496-124,서울,마포구,496,124,37.593994,126.801866
가양대교북단_상-12,서울 마포구 상암동 496-124,서울,마포구,496,124,37.593994,126.801866
가양대교북단_상-13,서울 마포구 상암동 496-135,서울,마포구,496,135,37.593994,126.801866
가양대교북단_상-14,서울 마포구 상암동 496-134,서울,마포구,496,134,37.593994,126.801866
가양대교북단_상-15,서울 마포구 상암동 496-201,서울,마포구,496,201,37.593994,126.801866
가양대교북단_상-16,서울 마포구 상암동 496-201,서울,마포구,496,201,37.593994,126.801866
가양대교북단_상-17,서울 마포구 상암동 496-200,서울,마포구,496,200,37.593994,126.801866
가양대교북단_상-18,서울 마포구 상암동 496-167,서울,마포구,496,167,37.593994,126.801866
가양대교북단_상-19,서울 마포구 상암동 496-100,서울,마포구,496,100,37.593994,126.801866
가양대교북단_상-20,서울 마포구 상암동 496-100,서울,마포구,496,100,37.593994,126.801866
가양대교북단_상-21,서울 마포구 상암동 496-101,서울,마포구,496,101,37.593994,126.801866
가양대교북단_상-22,서울 마포구 상암동 496-95,서울,마포구,496,95,37.593994,126.801866
가양대교북단_상-23,서울 마포구 상암동 496-157,서울,마포구,496,157,37.593994,126.801866
가양대교북단_상-24,서울 마포구 상암동 496-157,서울,마포구,496,157,37.593994,126.801866
가양대교북단_상-25,서울 마포구 상암동 496-155,서울,마포구,496,155,37.593994,126.801866
가양대교북단_상-40,서울 마포구 상암동 506-70,서울,마포구,506,70,37.593994,126.801866
가양대교북단_상-41,서울 마포구 상암동 506-70,서울,마포구,506,70,37.593994,126.801866
가양대교북단_상-42,서울 마포구 상암동 506-70,서울,마포구,506,70,37.593994,126.801866
가양대교북단_상-43,서울 마포구 상암동 506-68,서울,마포구,506,68,37.593994,126.801866
가양대교북단_상-44,서울 마포구 상암동 506-68,서울,마포구,506,68,37.593994,126.801866
가양대교북단_상-45,서울 마포구 상암동 506-66,서울,마포구,506,66,37.593994,126.801866
가양대교북단_상-46,서울 마포구 상암동 506-66,서울,마포구,506,66,37.593994,126.801866
가양대교북단_상-47,서울 마포구 상암동 506-60,서울,마포구,506,60,37.593994,126.801866
가양대교북단_상-48,서울 마포구 상암동 482-516,서울,마포구,482,516,37.593994,126.801866
가양대교북단_상-49,서울 마포구 상암동 482-512,서울,마포구,482,512,37.593994,126.801866
가양대교북단_상-50,서울 마포구 상암동 482-510,서울,마포구,482,510,37.593994,126.801866
가양대교북단_상-51,서울 마포구 상암동 482-506,서울,마포구,482,506,37.593994,126.801866
가양대교북단_상-52,서울 마포구 상암동 482-504,서울,마포구,482,504,37.593994,126.801866
가양대교북단_상-53,서울 마포구 상암동 482-499,서울,마포구,482,499,37.593994,126.801866
가양대교북단_상-54,서울 마포구 상암동 496-193,서울,마포구,496,193,37.593994,126.801866
가양대교북단_상-55,서울 마포구 상암동 496-110,서울,마포구,496,110,37.593994,126.801866
가양대교북단_상-56,서울 마포구 상암동 496-111,서울,마포구,496,111,37.593994,126.801866
가양대교북단_상-57,서울 마포구 상암동 496-191,서울,마포구,496,191,37.593994,126.801866
가양대교북단_상-58,서울 마포구 상암동 496-155,서울,마포구,496,155,37.593994,126.801866
가양대교북단_상-59,서울 마포구 상암동 496-157,서울,마포구,496,157,37.593994,126.801866
가양대교북단_상-60,서울 마포구 상암동 481-207,서울,마포구,481,207,37.593994,126.801866
가양대교북단_상-61,서울 마포구 상암동 1548-1,서울,마포구,1548,1,37.593994,126.801866
가양대교북단_상-62,서울 마포구 상암동 1548-2,서울,마포구,1548,2,37.593994,126.801866
가양대교북단_하-01,서울 마포구 상암동 496-157,서울,마포구,496,157,37.593994,126.801866
가양대교북단_하-02,서울 마포구 상암동 496-157,서울,마포구,496,157,37.593994,126.801866
가양대교북단_하-03,서울 마포구 상암동 496-155,서울,마포구,496,155,37.593994,126.801866
가양대교북단_하-04,서울 마포구 상암동 1548-1,서울,마포구,1548,1,37.593994,126.801866
가양대교북단_하-05,서울 마포구 상암동 496-114,서울,마포구,496,114,37.593994,126.801866
가양대교북단_하-06,서울 마포구 상암동 496-114,서울,마포구,496,114,37.593994,126.801866
가양대교북단_하-07,서울 마포구 상암동 496-113,서울,마포구,496,113,37.593994,126.801866
가양대교북단_하-08,서울 마포구 상암동 496-115,서울,마포구,496,115,37.593994,126.801866
가양대교북단_하-09,서울 마포구 상암동 1550-3,서울,마포구,1550,3,37.593994,126.801866
가양대교북단_하-10,서울 마포구 상암동 1550-3,서울,마포구,1550,3,37.593994,126.801866
가양대교북단_하-11,서울 마포구 상암동 496-155,서울,마포구,496,155,37.593994,126.801866
가양대교북단_하-12,서울 마포구 상암동 496-157,서울,마포구,496,157,37.593994,126.801866
가양대교북단_하-13,서울 마포구 상암동 496-157,서울,마포구,496,157,37.593994,126.801866
가양대교북단_하-14,서울 마포구 상암동 496-95,서울,마포구,496,95,37.593994,126.801866
가양대교북단_하-15,서울 마포구 상암동 496-95,서울,마포구,496,95,37.593994,126.801866
가양대교북단_하-16,서울 마포구 상암동 496-101,서울,마포구,496,101,37.593994,126.801866
가양대교북단_하-17,서울 마포구 상암동 1566,서울,마포구,1566,,37.593994,126.801866
가양대교북단_하-18,서울 마포구 상암동 1566,서울,마포구,1566,,37.593994,126.801866
가양대교북단_하-500,서울 마포구 상암동 1550,서울,마포구,1550,,37.593994,126.801866
가양대교북단_하-501,서울 마포구 상암동 1550,서울,마포구,1550,,37.593994,126.801866
가양대교북단_하-502,서울 마포구 상암동 1550,서울,마포구,1550,,37.593994,126.801866
가양대교북단_하-503,서울 마포구 상암동 1550,서울,마포구,1550,,37.593994,126.801866
가양대교북단_하-504,서울 마포구 상암동 1550,서울,마포구,1550,,37.593994,126.801866
가양대교북단_하-505,서울 마포구 상암동 1550,서울,마포구,1550,,37.593994,126.801866
가양대교북단_하-506,서울 마포구 상암동 1550,서울,마포구,1550,,37.593994,126.801866
